Time Rate1 Rate2 Rate3 Rate4 Rate5 Rate6
54680.7 2 4 0 2 0 0
54680.8 2 5 4 2 0 0
54680.9 7 1 2 2 0 0
54681.0 5 2 4 1 0 0
54681.1 1 3 6 3 0 0
54681.2 5 2 5 5 0 0
54681.3 5 3 0 4 0 0
54681.4 2 4 7 2 0 0
54681.5 2 3 2 7 0 0
54681.6 2 4 3 3 0 0
54681.7 6 1 1 2 0 0
54681.8 3 0 4 5 0 0
54681.9 0 1 4 4 0 0
54682.0 1 3 1 2 0 0
54682.1 5 1 4 4 0 0
54682.2 2 2 2 1 0 0
54682.3 5 0 4 8 0 0
54682.4 5 5 6 3 0 0
54682.5 2 3 7 1 0 0
54682.6 2 2 5 3 0 0
54682.7 7 4 2 6 0 0
54682.8 3 4 5 5 0 0
54682.9 5 6 5 3 0 0
54683.0 3 4 3 5 0 0
54683.1 4 1 4 1 0 0
54683.2 3 0 5 2 0 0
54683.3 2 1 4 1 0 0
54683.4 6 3 0 6 0 0
54683.5 3 3 5 2 0 0
54683.6 4 2 4 2 0 0
54683.7 3 7 4 5 0 0
54683.8 3 6 2 2 0 0
54683.9 4 5 4 2 0 0
54684.0 1 3 4 5 0 0
54684.1 4 3 1 8 0 0
54684.2 3 3 6 4 0 0
54684.3 1 2 4 4 0 0
54684.4 2 3 1 2 0 0
54684.5 2 5 2 3 0 0
54684.6 2 4 0 0 0 0
54684.7 5 2 1 4 0 0
54684.8 4 3 1 4 0 0
54684.9 2 1 8 2 0 0
54685.0 4 4 1 2 0 0
54685.1 5 8 2 4 0 0
54685.2 6 2 7 4 0 0
54685.3 3 2 3 6 0 0
54685.4 1 4 3 3 0 0
54685.5 3 4 4 4 0 0
54685.6 1 1 1 4 0 0
54685.7 5 3 3 3 0 0
54685.8 4 3 4 3 0 0
54685.9 2 3 1 5 0 0
54686.0 3 4 5 5 0 0
54686.1 4 3 4 4 0 0
54686.2 1 5 5 3 0 0
54686.3 3 1 1 4 0 0
54686.4 4 2 2 1 0 0
54686.5 3 4 4 1 0 0
54686.6 9 3 1 3 0 0
54686.7 2 3 5 4 0 0
54686.8 4 3 4 3 0 0
54686.9 6 1 2 2 0 0
54687.0 2 3 3 3 0 0
54687.1 1 1 1 4 0 0
54687.2 3 3 1 4 0 0
54687.3 2 7 5 3 0 0
54687.4 4 3 4 3 0 0
54687.5 3 5 4 8 0 0
54687.6 1 5 3 2 0 0
54687.7 3 2 3 3 0 0
54687.8 5 5 2 6 0 0
54687.9 3 6 4 2 0 0
54688.0 3 3 5 3 0 0
54688.1 3 2 6 3 0 0
54688.2 4 3 2 2 0 0
54688.3 3 1 2 3 0 0
54688.4 5 1 6 5 0 0
54688.5 2 3 4 1 0 0
54688.6 3 1 4 5 0 0
54688.7 6 5 4 5 0 0
54688.8 4 4 2 3 0 0
54688.9 5 0 1 2 0 0
54689.0 0 3 3 3 0 0
54689.1 2 1 6 4 0 0
54689.2 3 6 4 2 0 0
54689.3 4 3 1 2 0 0
54689.4 4 5 4 2 0 0
54689.5 6 2 4 6 0 0
54689.6 2 4 0 4 0 0
54689.7 3 1 3 5 0 0
54689.8 2 2 6 3 0 0
54689.9 1 4 1 3 0 0
54690.0 5 4 2 2 0 0
54690.1 0 5 5 4 0 0
54690.2 1 2 3 1 0 0
54690.3 3 1 4 3 0 0
54690.4 4 4 5 2 0 0
54690.5 5 8 2 5 0 0
54690.6 3 6 0 0 0 0
54690.7 2 2 4 2 0 0
54690.8 2 5 0 4 0 0
54690.9 6 2 2 5 0 0
54691.0 2 3 1 5 0 0
54691.1 5 4 4 4 0 0
54691.2 3 3 5 1 0 0
54691.3 4 4 2 4 0 0
54691.4 8 5 6 3 0 0
54691.5 3 4 1 3 0 0
54691.6 4 1 2 3 0 0
54691.7 6 5 0 2 0 0
54691.8 1 4 5 3 0 0
54691.9 1 4 3 1 0 0
54692.0 3 3 5 6 0 0
54692.1 6 2 2 1 0 0
54692.2 0 1 3 2 0 0
54692.3 3 2 4 3 0 0
54692.4 3 8 4 1 0 0
54692.5 4 8 5 4 0 0
54692.6 2 3 2 2 0 0
54692.7 2 6 1 2 0 0
54692.8 5 3 2 6 0 0
54692.9 1 4 3 3 0 0
54693.0 5 5 1 0 0 0
54693.1 5 5 5 6 0 0
54693.2 1 3 2 5 0 0
54693.3 3 1 0 2 0 0
54693.4 2 2 5 3 0 0
54693.5 2 1 1 3 0 0
54693.6 3 3 5 4 0 0
54693.7 0 6 4 6 0 0
54693.8 5 0 2 4 0 0
54693.9 4 7 1 2 0 0
54694.0 2 1 2 3 0 0
54694.1 2 1 2 2 0 0
54694.2 2 2 3 5 0 0
54694.3 5 5 3 2 0 0
54694.4 6 2 1 3 0 0
54694.5 0 6 0 1 0 0
54694.6 3 4 4 0 0 0
54694.7 3 3 2 4 0 0
54694.8 3 1 3 6 0 0
54694.9 3 5 5 2 0 0
54695.0 2 2 3 6 0 0
54695.1 4 4 4 2 0 0
54695.2 2 3 4 3 0 0
54695.3 1 6 1 2 0 0
54695.4 1 3 5 3 0 0
54695.5 3 4 3 4 0 0
54695.6 6 2 2 5 0 0
54695.7 3 4 4 6 0 0
54695.8 5 3 2 4 0 0
54695.9 2 2 6 3 0 0
54696.0 5 2 3 3 0 0
54696.1 1 6 0 4 0 0
54696.2 5 1 4 4 0 0
54696.3 2 1 9 3 0 0
54696.4 3 2 6 4 0 0
54696.5 4 3 4 2 0 0
54696.6 2 3 0 5 0 0
54696.7 2 3 1 3 0 0
54696.8 3 2 2 0 0 0
54696.9 3 3 1 3 0 0
54697.0 1 5 3 2 0 0
54697.1 6 3 3 3 0 0
54697.2 2 2 3 4 0 0
54697.3 4 5 2 7 0 0
54697.4 3 5 5 6 0 0
54697.5 5 6 6 5 0 0
54697.6 1 2 3 1 0 0
54697.7 1 4 4 6 0 0
54697.8 5 7 4 2 0 0
54697.9 5 5 1 0 0 0
54698.0 5 3 3 1 0 0
54698.1 2 2 2 3 0 0
54698.2 3 3 5 2 0 0
54698.3 4 1 4 1 0 0
54698.4 0 5 5 7 0 0
54698.5 5 6 3 2 0 0
54698.6 4 1 4 5 0 0
54698.7 2 6 4 8 0 0
54698.8 3 1 4 0 0 0
54698.9 3 3 4 6 0 0
54699.0 4 5 2 5 0 0
54699.1 3 3 2 5 0 0
54699.2 4 2 7 1 0 0
54699.3 3 2 2 3 0 0
54699.4 1 4 10 2 0 0
54699.5 4 4 4 2 0 0
54699.6 1 2 2 4 0 0
54699.7 3 3 1 5 0 0
54699.8 1 3 1 2 0 0
54699.9 6 3 4 3 0 0
54700.0 6 3 1 4 0 0
54700.1 1 1 4 8 0 0
54700.2 3 2 5 5 0 0
54700.3 0 0 0 4 0 0
54700.4 6 1 5 6 0 0
54700.5 8 7 4 4 0 0
54700.6 2 2 2 4 0 0
54700.7 4 3 6 7 0 0
54700.8 4 3 4 6 0 0
54700.9 1 2 5 2 0 0
54701.0 3 3 2 2 0 0
54701.1 3 4 4 3 0 0
54701.2 4 4 3 1 0 0
54701.3 1 1 0 4 0 0
54701.4 0 4 0 1 0 0
54701.5 2 5 4 1 0 0
54701.6 1 3 6 1 0 0
54701.7 5 3 1 2 0 0
54701.8 4 5 9 1 0 0
54701.9 1 4 6 3 0 0
54702.0 4 2 4 3 0 0
54702.1 6 4 3 5 0 0
54702.2 2 4 8 7 0 0
54702.3 3 4 5 4 0 0
54702.4 1 2 2 2 0 0
54702.5 2 2 4 5 0 0
54702.6 5 1 6 3 0 0
54702.7 5 2 4 1 0 0
54702.8 2 4 2 6 0 0
54702.9 2 5 4 6 0 0
54703.0 2 2 3 7 0 0
54703.1 1 4 7 4 0 0
54703.2 3 5 4 4 0 0
54703.3 5 1 6 7 0 0
54703.4 2 3 4 4 0 0
54703.5 5 3 5 4 0 0
54703.6 5 1 2 1 0 0
54703.7 3 7 1 1 0 0
54703.8 6 7 3 4 0 0
54703.9 7 6 3 7 0 0
54704.0 5 1 9 7 0 0
54704.1 4 3 2 3 0 0
54704.2 3 4 1 3 0 0
54704.3 5 2 1 5 0 0
54704.4 2 7 3 4 0 0
54704.5 6 1 3 1 0 0
54704.6 2 3 1 3 0 0
54704.7 6 5 2 4 0 0
54704.8 4 2 2 3 0 0
54704.9 3 3 4 4 0 0
54705.0 1 4 4 2 0 0
54705.1 4 2 6 5 0 0
54705.2 2 3 2 5 0 0
54705.3 3 5 5 3 0 0
54705.4 6 3 2 4 0 0
54705.5 3 2 6 6 0 0
54705.6 4 1 5 3 0 0
54705.7 5 2 2 6 0 0
54705.8 3 3 4 4 0 0
54705.9 2 3 1 2 0 0
54706.0 2 7 4 1 0 0
54706.1 2 4 4 4 0 0
54706.2 1 3 2 4 0 0
54706.3 4 3 2 3 0 0
54706.4 3 2 4 2 0 0
54706.5 0 3 2 1 0 0
54706.6 2 4 4 3 0 0
54706.7 4 3 2 4 0 0
54706.8 4 6 1 4 0 0
54706.9 1 4 5 2 0 0
54707.0 2 0 3 1 0 0
54707.1 4 4 5 2 0 0
54707.2 1 6 2 3 0 0
54707.3 6 1 3 3 0 0
54707.4 7 3 6 2 0 0
54707.5 5 6 3 4 0 0
54707.6 3 3 2 7 0 0
54707.7 4 2 2 7 0 0
54707.8 4 1 1 1 0 0
54707.9 3 1 2 5 0 0
54708.0 3 0 3 6 0 0
54708.1 4 1 2 3 0 0
54708.2 2 2 4 5 0 0
54708.3 4 1 2 5 0 0
54708.4 3 5 4 6 0 0
54708.5 5 3 4 1 0 0
54708.6 5 0 5 5 0 0
54708.7 5 4 1 5 0 0
54708.8 5 1 2 1 0 0
54708.9 3 5 5 4 0 0
54709.0 2 1 5 5 0 0
54709.1 3 2 1 6 0 0
54709.2 2 0 1 4 0 0
54709.3 1 4 7 5 0 0
54709.4 3 1 6 6 0 0
54709.5 2 4 3 0 0 0
54709.6 4 5 4 2 0 0
54709.7 4 6 3 4 0 0
54709.8 0 2 1 3 0 0
54709.9 2 4 2 7 0 0
54710.0 4 3 2 6 0 0
54710.1 4 3 7 4 0 0
54710.2 5 3 1 1 0 0
54710.3 4 7 2 3 0 0
54710.4 4 1 3 3 0 0
54710.5 4 2 1 5 0 0
54710.6 2 2 5 2 0 0
54710.7 2 6 3 3 0 0
54710.8 3 4 3 4 0 0
54710.9 2 4 5 2 0 0
54711.0 2 4 6 2 0 0
54711.1 4 3 3 4 0 0
54711.2 1 2 2 5 0 0
54711.3 3 5 4 3 0 0
54711.4 4 3 3 9 0 0
54711.5 3 3 2 7 0 0
54711.6 3 4 2 4 0 0
54711.7 1 2 5 8 0 0
54711.8 5 2 2 7 0 0
54711.9 3 7 5 2 0 0
54712.0 4 4 2 3 0 0
54712.1 2 4 2 6 0 0
54712.2 8 0 5 4 0 0
54712.3 2 5 5 3 0 0
54712.4 2 5 3 2 0 0
54712.5 1 6 3 5 0 0
54712.6 3 1 1 3 0 0
54712.7 5 6 3 9 0 0
54712.8 3 2 5 1 0 0
54712.9 8 2 6 3 0 0
54713.0 5 3 4 2 0 0
54713.1 2 3 3 1 0 0
54713.2 5 4 2 2 0 0
54713.3 0 3 3 6 0 0
54713.4 6 0 5 4 0 0
54713.5 5 4 5 3 0 0
54713.6 4 5 7 3 0 0
54713.7 6 6 3 2 0 0
54713.8 5 6 6 4 0 0
54713.9 3 2 5 6 0 0
54714.0 1 0 3 2 0 0
54714.1 4 4 6 4 0 0
54714.2 9 4 3 5 0 0
54714.3 6 1 4 3 0 0
54714.4 3 4 4 5 0 0
54714.5 2 2 5 2 0 0
54714.6 6 2 3 2 0 0
54714.7 3 2 3 6 0 0
54714.8 4 4 7 7 0 0
54714.9 5 1 1 3 0 0
54715.0 2 3 5 6 0 0
54715.1 5 6 7 5 0 0
54715.2 3 3 2 4 0 0
54715.3 3 5 5 3 0 0
54715.4 2 2 3 3 0 0
54715.5 5 3 4 2 0 0
54715.6 6 2 3 3 0 0
54715.7 2 4 1 3 0 0
54715.8 3 2 3 3 0 0
54715.9 5 0 0 3 0 0
54716.0 5 3 5 2 0 0
54716.1 4 7 4 3 0 0
54716.2 2 2 4 4 0 0
54716.3 5 0 2 1 0 0
54716.4 3 1 5 2 0 0
54716.5 4 6 1 5 0 0
54716.6 1 4 6 4 0 0
54716.7 2 4 4 6 0 0
54716.8 2 4 5 3 0 0
54716.9 9 1 5 3 0 0
54717.0 6 3 3 3 0 0
54717.1 4 3 3 3 0 0
54717.2 1 4 2 4 0 0
54717.3 4 5 5 7 0 0
54717.4 2 5 2 3 0 0
54717.5 5 1 2 2 0 0
54717.6 3 2 4 2 0 0
54717.7 3 2 0 4 0 0
54717.8 9 3 3 8 0 0
54717.9 1 3 5 5 0 0
54718.0 4 2 2 8 0 0
54718.1 4 1 3 6 0 0
54718.2 3 3 0 0 0 0
54718.3 6 5 1 5 0 0
54718.4 2 2 2 6 0 0
54718.5 2 5 5 9 0 0
54718.6 4 4 2 2 0 0
54718.7 3 2 8 0 0 0
54718.8 4 6 3 1 0 0
54718.9 3 4 5 4 0 0
54719.0 7 3 3 4 0 0
54719.1 6 5 3 5 0 0
54719.2 6 2 2 2 0 0
54719.3 4 2 4 2 0 0
54719.4 3 2 3 6 0 0
54719.5 1 6 3 2 0 0
54719.6 2 1 3 3 0 0
54719.7 1 2 3 0 0 0
54719.8 4 3 4 2 0 0
54719.9 6 1 4 3 0 0
54720.0 1 3 2 2 0 0
54720.1 8 6 5 2 0 0
54720.2 2 2 2 6 0 0
54720.3 8 7 3 3 0 0
54720.4 4 6 5 6 0 0
54720.5 2 2 3 5 0 0
54720.6 3 3 3 6 0 0
54720.7 0 2 3 0 0 0
54720.8 1 4 4 0 0 0
54720.9 1 2 2 1 0 0
54721.0 5 4 5 5 0 0
54721.1 4 4 4 3 0 0
54721.2 8 7 5 1 0 0
54721.3 5 5 3 3 0 0
54721.4 3 6 3 2 0 0
54721.5 2 2 3 2 0 0
54721.6 3 4 3 6 0 0
54721.7 2 2 1 3 0 0
54721.8 4 3 5 5 0 0
54721.9 1 1 1 3 0 0
54722.0 7 4 8 4 0 0
54722.1 1 2 4 5 0 0
54722.2 2 2 4 0 0 0
54722.3 3 1 2 0 0 0
54722.4 2 3 3 3 0 0
54722.5 4 3 7 1 0 0
54722.6 5 3 6 1 0 0
54722.7 3 3 2 5 0 0
54722.8 2 2 4 2 0 0
54722.9 2 8 5 3 0 0
54723.0 3 3 3 7 0 0
54723.1 6 3 4 5 0 0
54723.2 2 5 5 3 0 0
54723.3 2 5 4 4 0 0
54723.4 4 2 1 4 0 0
54723.5 3 3 4 3 0 0
54723.6 1 5 5 5 0 0
54723.7 2 2 5 5 0 0
54723.8 5 4 5 2 0 0
54723.9 6 6 3 3 0 0
54724.0 3 4 3 2 0 0
54724.1 4 7 3 4 0 0
54724.2 3 1 1 3 0 0
54724.3 4 4 7 6 0 0
54724.4 4 2 5 6 0 0
54724.5 2 1 6 3 0 0
54724.6 6 2 3 4 0 0
54724.7 2 3 6 8 0 0
54724.8 4 2 4 6 0 0
54724.9 5 2 3 3 0 0
54725.0 6 3 3 3 0 0
54725.1 9 6 7 7 0 0
54725.2 5 6 3 5 0 0
54725.3 4 3 2 6 0 0
54725.4 2 6 0 4 0 0
54725.5 3 2 3 4 0 0
54725.6 7 5 0 1 0 0
54725.7 1 2 4 0 0 0
54725.8 3 3 2 3 0 0
54725.9 2 5 6 2 0 0
54726.0 5 3 1 3 0 0
54726.1 3 2 3 5 0 0
54726.2 5 7 3 5 0 0
54726.3 2 3 4 5 0 0
54726.4 8 4 5 4 0 0
54726.5 5 4 6 7 0 0
54726.6 1 2 3 4 0 0
54726.7 3 1 2 7 0 0
54726.8 4 2 7 1 0 0
54726.9 5 3 5 2 0 0
54727.0 5 3 5 3 0 0
54727.1 3 6 1 4 0 0
54727.2 8 5 4 4 0 0
54727.3 6 3 5 4 0 0
54727.4 7 3 4 2 0 0
54727.5 6 2 2 5 0 0
54727.6 1 0 2 5 0 0
54727.7 1 4 4 7 0 0
54727.8 3 2 4 4 0 0
54727.9 4 3 1 2 0 0
54728.0 5 3 2 4 0 0
54728.1 5 8 2 3 0 0
54728.2 4 3 7 1 0 0
54728.3 4 2 3 1 0 0
54728.4 4 4 2 4 0 0
54728.5 2 1 1 2 0 0
54728.6 5 3 4 5 0 0
54728.7 5 2 7 1 0 0
54728.8 1 4 2 5 0 0
54728.9 5 5 9 4 0 0
54729.0 2 3 6 2 0 0
54729.1 2 1 5 5 0 0
54729.2 3 3 4 4 0 0
54729.3 3 4 1 4 0 0
54729.4 4 7 4 3 0 0
54729.5 3 3 5 5 0 0
54729.6 4 2 5 2 0 0
54729.7 5 6 5 2 0 0
54729.8 4 5 4 4 0 0
54729.9 2 2 4 8 0 0
54730.0 3 3 2 5 0 0
54730.1 1 0 4 4 0 0
54730.2 4 2 1 1 0 0
54730.3 0 3 4 2 0 0
54730.4 3 7 4 5 0 0
54730.5 6 1 1 2 0 0
54730.6 4 3 2 5 0 0
54730.7 2 3 1 4 0 0
54730.8 2 3 1 5 0 0
54730.9 1 3 4 2 0 0
54731.0 5 4 6 6 0 0
54731.1 2 6 2 3 0 0
54731.2 5 4 3 6 0 0
54731.3 4 4 4 2 0 0
54731.4 7 7 3 1 0 0
54731.5 2 2 3 3 0 0
54731.6 7 3 1 2 0 0
54731.7 4 6 7 10 0 0
54731.8 4 5 3 5 0 0
54731.9 0 6 4 3 0 0
54732.0 5 1 2 4 0 0
54732.1 7 3 4 1 0 0
54732.2 2 6 2 1 0 0
54732.3 2 4 3 5 0 0
54732.4 4 10 5 6 0 0
54732.5 1 2 5 3 0 0
54732.6 7 6 2 1 0 0
54732.7 5 5 5 5 0 0
54732.8 4 4 0 4 0 0
54732.9 7 5 2 0 0 0
54733.0 5 2 4 4 0 0
54733.1 2 3 7 1 0 0
54733.2 3 5 3 6 0 0
54733.3 3 2 4 3 0 0
54733.4 1 2 3 4 0 0
54733.5 2 9 3 5 0 0
54733.6 2 2 3 2 0 0
54733.7 3 3 4 3 0 0
54733.8 2 2 6 6 0 0
54733.9 4 0 6 8 0 0
54734.0 2 4 2 4 0 0
54734.1 3 4 2 4 0 0
54734.2 4 4 1 5 0 0
54734.3 6 6 1 5 0 0
54734.4 3 4 2 3 0 0
54734.5 3 5 4 3 0 0
54734.6 7 2 3 6 0 0
54734.7 4 7 6 5 0 0
54734.8 5 1 2 3 0 0
54734.9 2 5 3 2 0 0
54735.0 5 2 5 5 0 0
54735.1 3 6 4 4 0 0
54735.2 4 6 4 3 0 0
54735.3 6 4 1 3 0 0
54735.4 0 4 2 5 0 0
54735.5 3 5 3 3 0 0
54735.6 0 1 2 2 0 0
54735.7 6 0 5 2 0 0
54735.8 5 3 5 4 0 0
54735.9 5 8 6 2 0 0
54736.0 4 5 2 7 0 0
54736.1 1 2 1 3 0 0
54736.2 8 4 0 6 0 0
54736.3 4 2 1 3 0 0
54736.4 3 4 9 3 0 0
54736.5 6 5 3 2 0 0
54736.6 1 2 2 6 0 0
54736.7 2 2 4 2 0 0
54736.8 5 3 0 3 0 0
54736.9 8 5 4 6 0 0
54737.0 1 5 2 0 0 0
54737.1 1 2 5 4 0 0
54737.2 2 2 4 3 0 0
54737.3 2 3 6 3 0 0
54737.4 1 1 3 6 0 0
54737.5 1 4 2 3 0 0
54737.6 1 2 4 4 0 0
54737.7 4 2 4 7 0 0
54737.8 4 1 2 4 0 0
54737.9 6 3 3 3 0 0
54738.0 6 0 2 3 0 0
54738.1 0 5 5 5 0 0
54738.2 3 4 3 2 0 0
54738.3 4 3 3 8 0 0
54738.4 7 6 1 3 0 0
54738.5 7 5 3 3 0 0
54738.6 5 2 5 3 0 0
54738.7 5 6 4 0 0 0
54738.8 0 3 6 7 0 0
54738.9 1 5 2 9 0 0
54739.0 3 5 5 3 0 0
54739.1 1 4 6 7 0 0
54739.2 5 6 4 7 0 0
54739.3 4 3 2 4 0 0
54739.4 4 2 5 6 0 0
54739.5 7 3 3 5 0 0
54739.6 6 5 4 3 0 0
54739.7 5 1 3 0 0 0
54739.8 2 4 7 5 0 0
54739.9 4 5 4 5 0 0
54740.0 7 6 6 7 0 0
54740.1 4 0 2 5 0 0
54740.2 3 5 3 2 0 0
54740.3 3 5 4 7 0 0
54740.4 10 3 7 2 0 0
54740.5 3 6 2 8 0 0
54740.6 4 6 5 3 0 0
54740.7 4 2 6 3 0 0
54740.8 6 5 3 3 0 0
54740.9 3 4 4 3 0 0
54741.0 3 9 2 4 0 0
54741.1 3 3 4 4 0 0
54741.2 4 3 7 2 0 0
54741.3 3 2 8 7 0 0
54741.4 2 6 1 2 0 0
54741.5 4 5 4 3 0 0
54741.6 7 1 4 6 0 0
54741.7 6 5 6 3 0 0
54741.8 7 1 4 6 0 0
54741.9 5 3 1 4 0 0
54742.0 5 5 6 3 0 0
54742.1 3 3 4 1 0 0
54742.2 2 2 2 5 0 0
54742.3 5 3 5 3 0 0
54742.4 5 9 2 6 0 0
54742.5 1 5 4 3 0 0
54742.6 2 1 0 5 0 0
54742.7 2 2 4 5 0 0
54742.8 1 2 1 2 0 0
54742.9 6 5 4 4 0 0
54743.0 5 3 5 2 0 0
54743.1 2 4 8 5 0 0
54743.2 5 2 0 4 0 0
54743.3 5 6 3 3 0 0
54743.4 4 5 4 5 0 0
54743.5 2 2 6 2 0 0
54743.6 3 10 3 4 0 0
54743.7 2 5 2 2 0 0
54743.8 2 9 7 5 0 0
54743.9 1 2 4 1 0 0
54744.0 3 5 4 7 0 0
54744.1 6 4 3 3 0 0
54744.2 6 10 1 4 0 0
54744.3 6 6 5 6 0 0
54744.4 4 2 6 4 0 0
54744.5 4 1 4 4 0 0
54744.6 3 4 4 2 0 0
54744.7 6 6 6 5 0 0
54744.8 4 5 9 4 0 0
54744.9 5 8 5 2 0 0
54745.0 6 4 2 3 0 0
54745.1 5 5 5 8 0 0
54745.2 3 5 4 4 0 0
54745.3 5 5 7 3 0 0
54745.4 2 2 5 1 0 0
54745.5 4 2 3 1 0 0
54745.6 2 5 6 3 0 0
54745.7 6 3 1 6 0 0
54745.8 7 1 2 2 0 0
54745.9 7 3 4 1 0 0
54746.0 3 4 7 1 0 0
54746.1 3 3 1 2 0 0
54746.2 2 6 3 5 0 0
54746.3 5 9 4 5 0 0
54746.4 2 3 2 3 0 0
54746.5 4 3 2 2 0 0
54746.6 3 2 3 3 0 0
54746.7 3 4 4 3 0 0
54746.8 3 5 4 2 0 0
54746.9 3 7 7 4 0 0
54747.0 3 5 1 2 0 0
54747.1 3 3 4 1 0 0
54747.2 5 3 3 5 0 0
54747.3 3 3 3 3 0 0
54747.4 2 4 3 5 0 0
54747.5 2 2 3 4 0 0
54747.6 5 4 2 6 0 0
54747.7 1 4 2 3 0 0
54747.8 4 4 4 3 0 0
54747.9 10 1 2 3 0 0
54748.0 4 3 4 4 0 0
54748.1 7 3 5 9 0 0
54748.2 8 5 3 7 0 0
54748.3 1 3 1 0 0 0
54748.4 3 4 2 3 0 0
54748.5 2 5 5 3 0 0
54748.6 3 2 1 5 0 0
54748.7 3 4 4 7 0 0
54748.8 4 6 8 0 0 0
54748.9 4 2 7 4 0 0
54749.0 3 6 4 4 0 0
54749.1 4 6 2 5 0 0
54749.2 7 4 4 1 0 0
54749.3 5 3 6 6 0 0
54749.4 2 5 5 5 0 0
54749.5 3 6 3 6 0 0
54749.6 4 4 0 2 0 0
54749.7 3 7 4 7 0 0
54749.8 0 6 1 5 0 0
54749.9 1 5 4 3 0 0
54750.0 7 4 2 6 0 0
54750.1 6 3 3 7 0 0
54750.2 1 5 3 5 0 0
54750.3 7 4 4 4 0 0
54750.4 1 2 0 1 0 0
54750.5 3 1 6 5 0 0
54750.6 5 7 6 3 0 0
54750.7 2 1 8 5 0 0
54750.8 2 2 5 3 0 0
54750.9 6 1 5 3 0 0
54751.0 5 6 3 2 0 0
54751.1 3 4 4 10 0 0
54751.2 3 3 4 2 0 0
54751.3 3 3 3 7 0 0
54751.4 1 7 5 4 0 0
54751.5 2 4 3 7 0 0
54751.6 6 3 7 5 0 0
54751.7 4 2 2 1 0 0
54751.8 4 4 5 4 0 0
54751.9 6 3 4 4 0 0
54752.0 5 1 0 7 0 0
54752.1 5 2 2 1 0 0
54752.2 4 5 2 7 0 0
54752.3 2 4 3 3 0 0
54752.4 4 5 6 6 0 0
54752.5 2 3 6 3 0 0
54752.6 3 1 4 5 0 0
54752.7 8 3 4 4 0 0
54752.8 4 6 1 5 0 0
54752.9 3 3 4 1 0 0
54753.0 6 6 3 3 0 0
54753.1 3 5 6 2 0 0
54753.2 2 3 1 1 0 0
54753.3 5 1 4 2 0 0
54753.4 1 6 4 2 0 0
54753.5 4 2 4 5 0 0
54753.6 3 0 3 2 0 0
54753.7 3 4 6 2 0 0
54753.8 3 4 4 5 0 0
54753.9 4 5 2 3 0 0
54754.0 4 1 0 3 0 0
54754.1 4 1 3 2 0 0
54754.2 3 3 3 3 0 0
54754.3 3 4 5 2 0 0
54754.4 4 8 5 3 0 0
54754.5 3 7 5 3 0 0
54754.6 6 7 5 8 0 0
54754.7 6 3 2 7 0 0
54754.8 1 4 4 5 0 0
54754.9 1 3 2 3 0 0
54755.0 8 2 3 2 0 0
54755.1 5 4 7 6 0 0
54755.2 2 2 4 5 0 0
54755.3 4 0 1 6 0 0
54755.4 5 4 1 4 0 0
54755.5 6 3 4 2 0 0
54755.6 2 2 3 6 0 0
54755.7 5 1 4 6 0 0
54755.8 3 5 3 3 0 0
54755.9 4 3 3 4 0 0
54756.0 6 3 4 0 0 0
54756.1 3 6 5 4 0 0
54756.2 4 6 2 3 0 0
54756.3 5 5 4 2 0 0
54756.4 4 5 6 2 0 0
54756.5 4 10 0 2 0 0
54756.6 8 7 6 6 0 0
54756.7 3 4 4 3 0 0
54756.8 5 6 9 0 0 0
54756.9 3 5 4 2 0 0
54757.0 9 2 4 2 0 0
54757.1 6 6 1 1 0 0
54757.2 3 3 8 2 0 0
54757.3 6 5 4 4 0 0
54757.4 3 2 4 1 0 0
54757.5 2 4 5 5 0 0
54757.6 4 2 7 4 0 0
54757.7 8 4 1 5 0 0
54757.8 4 2 8 5 0 0
54757.9 6 5 6 5 0 0
54758.0 3 5 1 4 0 0
54758.1 1 5 6 2 0 0
54758.2 3 1 6 4 0 0
54758.3 8 3 2 2 0 0
54758.4 2 4 3 5 0 0
54758.5 3 7 5 1 0 0
54758.6 5 4 9 3 0 0
54758.7 9 3 3 5 0 0
54758.8 4 2 2 4 0 0
54758.9 6 5 7 3 0 0
54759.0 4 1 2 5 0 0
54759.1 3 2 2 2 0 0
54759.2 3 6 3 7 0 0
54759.3 4 3 3 4 0 0
54759.4 5 7 3 1 0 0
54759.5 4 6 2 2 0 0
54759.6 9 7 4 3 0 0
54759.7 2 4 7 3 0 0
54759.8 6 9 6 3 0 0
54759.9 5 4 2 2 0 0
54760.0 3 5 7 5 0 0
54760.1 5 7 2 0 0 0
54760.2 5 7 9 4 0 0
54760.3 3 4 8 2 0 0
54760.4 7 8 7 3 0 0
54760.5 5 3 2 5 0 0
54760.6 4 1 8 6 0 0
54760.7 3 0 3 2 0 0
54760.8 4 1 2 6 0 0
54760.9 4 6 2 7 0 0
54761.0 4 3 4 5 0 0
54761.1 6 7 0 3 0 0
54761.2 4 5 3 7 0 0
54761.3 0 6 2 6 0 0
54761.4 4 6 4 3 0 0
54761.5 5 7 3 3 0 0
54761.6 5 2 5 4 0 0
54761.7 2 4 5 5 0 0
54761.8 3 4 8 6 0 0
54761.9 3 4 4 3 0 0
54762.0 3 1 4 5 0 0
54762.1 6 2 4 3 0 0
54762.2 7 7 1 2 0 0
54762.3 5 8 6 4 0 0
54762.4 7 3 5 8 0 0
54762.5 4 5 8 5 0 0
54762.6 2 4 6 5 0 0
54762.7 8 5 2 3 0 0
